barometer1	barometer2	insideTemperature	ambientTemperature	light	gyroscope1	gyroscope2	gyroscope3	accelerometer1	accelerometer2	accelerometer3	timestamp
22.79	999.22	22.75	18.34375	1.53	2.93731689453125	9.19342041015625	-12.74871826171875	0.109619140625	0.00244140625	-0.990966796875	1512052902639
22.79	999.25	22.75	18.34375	1.53	2.93731689453125	9.19342041015625	-12.74871826171875	0.109619140625	0.00244140625	-0.990966796875	1512052903044
22.79	999.25	22.75	18.34375	1.53	2.93731689453125	9.19342041015625	-12.74871826171875	0.06787109375	-0.07861328125	-0.88427734375	1512052903315
22.79	999.25	22.75	18.34375	1.53	2.93731689453125	9.19342041015625	-12.74871826171875	0.06787109375	-0.07861328125	-0.88427734375	1512052903585
22.79	999.25	22.75	18.34375	1.53	8.38470458984375	-4.9285888671875	-9.42230224609375	0.06787109375	-0.07861328125	-0.88427734375	1512052903855
22.79	999.25	22.75	18.34375	1.61	8.38470458984375	-4.9285888671875	-9.42230224609375	0.06787109375	-0.07861328125	-0.88427734375	1512052904124
22.79	999.25	22.75	18.3125	1.61	8.38470458984375	-4.9285888671875	-9.42230224609375	0.06787109375	-0.07861328125	-0.88427734375	1512052904731
22.81	999.18	22.75	18.3125	1.61	8.38470458984375	-4.9285888671875	-9.42230224609375	0.06787109375	-0.07861328125	-0.88427734375	1512052905137
22.81	999.18	22.75	18.3125	1.61	8.38470458984375	-4.9285888671875	-9.42230224609375	0.115966796875	0.015380859375	-0.84619140625	1512052905407
22.81	999.18	22.75	18.3125	1.61	8.38470458984375	-4.9285888671875	-9.42230224609375	0.115966796875	0.015380859375	-0.84619140625	1512052905677
22.81	999.18	22.75	18.3125	1.61	2.90679931640625	-11.89422607421875	-14.27459716796875	0.115966796875	0.015380859375	-0.84619140625	1512052905948
22.81	999.18	22.75	18.3125	1.85	2.90679931640625	-11.89422607421875	-14.27459716796875	0.115966796875	0.015380859375	-0.84619140625	1512052906216
22.81	999.18	22.75	18.5	1.85	2.90679931640625	-11.89422607421875	-14.27459716796875	0.115966796875	0.015380859375	-0.84619140625	1512052906824
22.79	999.22	22.75	18.5	1.85	2.90679931640625	-11.89422607421875	-14.27459716796875	0.115966796875	0.015380859375	-0.84619140625	1512052907229
22.79	999.22	22.75	18.5	1.85	2.90679931640625	-11.89422607421875	-14.27459716796875	0.09912109375	0.017333984375	-0.844970703125	1512052907500
22.79	999.22	22.75	18.5	1.85	2.90679931640625	-11.89422607421875	-14.27459716796875	0.09912109375	0.017333984375	-0.844970703125	1512052907770
22.79	999.22	22.75	18.5	1.85	19.378662109375	-8.44573974609375	2.18963623046875	0.09912109375	0.017333984375	-0.844970703125	1512052908040
22.79	999.22	22.75	18.5	1.53	19.378662109375	-8.44573974609375	2.18963623046875	0.09912109375	0.017333984375	-0.844970703125	1512052908309
22.79	999.22	22.75	18.5625	1.53	19.378662109375	-8.44573974609375	2.18963623046875	0.09912109375	0.017333984375	-0.844970703125	1512052908917
22.79	999.17	22.75	18.5625	1.53	19.378662109375	-8.44573974609375	2.18963623046875	0.09912109375	0.017333984375	-0.844970703125	1512052909322
22.79	999.17	22.75	18.5625	1.53	19.378662109375	-8.44573974609375	2.18963623046875	0.066650390625	-0.050537109375	-1.06640625	1512052909592
22.79	999.17	22.75	18.5625	1.53	19.378662109375	-8.44573974609375	2.18963623046875	0.066650390625	-0.050537109375	-1.06640625	1512052909862
22.79	999.17	22.75	18.5625	1.53	-0.08392333984375	10.8642578125	-10.16998291015625	0.066650390625	-0.050537109375	-1.06640625	1512052910132
22.79	999.17	22.75	18.5625	1.29	-0.08392333984375	10.8642578125	-10.16998291015625	0.066650390625	-0.050537109375	-1.06640625	1512052910402
22.79	999.17	22.75	18.875	1.29	-0.08392333984375	10.8642578125	-10.16998291015625	0.066650390625	-0.050537109375	-1.06640625	1512052911009
22.78	999.16	22.75	18.875	1.29	-0.08392333984375	10.8642578125	-10.16998291015625	0.066650390625	-0.050537109375	-1.06640625	1512052911414
22.78	999.16	22.75	18.875	1.29	-0.08392333984375	10.8642578125	-10.16998291015625	0.059814453125	0.011474609375	-0.9453125	1512052911685
22.78	999.16	22.75	18.875	1.29	-0.08392333984375	10.8642578125	-10.16998291015625	0.059814453125	0.011474609375	-0.9453125	1512052911955
22.78	999.16	22.75	18.875	1.29	-3.28826904296875	-3.753662109375	-5.59234619140625	0.059814453125	0.011474609375	-0.9453125	1512052912225
22.78	999.16	22.75	18.875	1.1300000000000001	-3.28826904296875	-3.753662109375	-5.59234619140625	0.059814453125	0.011474609375	-0.9453125	1512052912494
22.78	999.16	22.71875	18.4375	1.1300000000000001	-3.28826904296875	-3.753662109375	-5.59234619140625	0.059814453125	0.011474609375	-0.9453125	1512052913101
22.78	999.19	22.71875	18.4375	1.1300000000000001	-3.28826904296875	-3.753662109375	-5.59234619140625	0.059814453125	0.011474609375	-0.9453125	1512052913507
22.78	999.19	22.71875	18.4375	1.1300000000000001	-3.28826904296875	-3.753662109375	-5.59234619140625	0.15869140625	-0.04541015625	-1.0625	1512052913777
22.78	999.19	22.71875	18.4375	1.1300000000000001	-3.28826904296875	-3.753662109375	-5.59234619140625	0.15869140625	-0.04541015625	-1.0625	1512052914047
22.78	999.19	22.71875	18.4375	1.1300000000000001	-4.1351318359375	6.37054443359375	-0.5035400390625	0.15869140625	-0.04541015625	-1.0625	1512052914317
22.78	999.19	22.71875	18.4375	1.04	-4.1351318359375	6.37054443359375	-0.5035400390625	0.15869140625	-0.04541015625	-1.0625	1512052914587
22.78	999.19	22.71875	18.78125	1.04	-4.1351318359375	6.37054443359375	-0.5035400390625	0.15869140625	-0.04541015625	-1.0625	1512052915194
22.77	999.19	22.71875	18.78125	1.04	-4.1351318359375	6.37054443359375	-0.5035400390625	0.15869140625	-0.04541015625	-1.0625	1512052915599
22.77	999.19	22.71875	18.78125	1.04	-4.1351318359375	6.37054443359375	-0.5035400390625	0.092041015625	-0.020263671875	-1.0458984375	1512052915870
22.77	999.19	22.71875	18.78125	1.04	-4.1351318359375	6.37054443359375	-0.5035400390625	0.092041015625	-0.020263671875	-1.0458984375	1512052916140
22.77	999.19	22.71875	18.78125	1.04	6.2713623046875	-0.3814697265625	-4.69970703125	0.092041015625	-0.020263671875	-1.0458984375	1512052916410
22.77	999.19	22.71875	18.78125	0.88	6.2713623046875	-0.3814697265625	-4.69970703125	0.092041015625	-0.020263671875	-1.0458984375	1512052916679
22.77	999.19	22.71875	18.8125	0.88	6.2713623046875	-0.3814697265625	-4.69970703125	0.092041015625	-0.020263671875	-1.0458984375	1512052917287
22.77	999.19	22.71875	18.8125	0.88	6.2713623046875	-0.3814697265625	-4.69970703125	0.092041015625	-0.020263671875	-1.0458984375	1512052917692
22.77	999.19	22.71875	18.8125	0.88	6.2713623046875	-0.3814697265625	-4.69970703125	0.137451171875	0.034912109375	-0.9892578125	1512052917963
22.77	999.19	22.71875	18.8125	0.88	6.2713623046875	-0.3814697265625	-4.69970703125	0.137451171875	0.034912109375	-0.9892578125	1512052918232
22.77	999.19	22.71875	18.8125	0.88	3.12042236328125	-16.448974609375	-6.32476806640625	0.137451171875	0.034912109375	-0.9892578125	1512052918502
22.77	999.19	22.71875	18.8125	1.04	3.12042236328125	-16.448974609375	-6.32476806640625	0.137451171875	0.034912109375	-0.9892578125	1512052918771
22.77	999.19	22.71875	18.6875	1.04	3.12042236328125	-16.448974609375	-6.32476806640625	0.137451171875	0.034912109375	-0.9892578125	1512052919379
22.77	999.25	22.71875	18.6875	1.04	3.12042236328125	-16.448974609375	-6.32476806640625	0.137451171875	0.034912109375	-0.9892578125	1512052919784
22.77	999.25	22.71875	18.6875	1.04	3.12042236328125	-16.448974609375	-6.32476806640625	0.0546875	-0.020751953125	-0.94580078125	1512052920055
22.77	999.25	22.71875	18.6875	1.04	3.12042236328125	-16.448974609375	-6.32476806640625	0.0546875	-0.020751953125	-0.94580078125	1512052920325
22.77	999.25	22.71875	18.6875	1.04	2.28118896484375	3.448486328125	0.6561279296875	0.0546875	-0.020751953125	-0.94580078125	1512052920595
22.77	999.25	22.71875	18.6875	1.04	2.28118896484375	3.448486328125	0.6561279296875	0.0546875	-0.020751953125	-0.94580078125	1512052920864
22.77	999.25	22.71875	18.84375	1.04	2.28118896484375	3.448486328125	0.6561279296875	0.0546875	-0.020751953125	-0.94580078125	1512052921472
22.77	999.15	22.71875	18.84375	1.04	2.28118896484375	3.448486328125	0.6561279296875	0.0546875	-0.020751953125	-0.94580078125	1512052921877
22.77	999.15	22.71875	18.84375	1.04	2.28118896484375	3.448486328125	0.6561279296875	0.075927734375	0.010009765625	-0.891357421875	1512052922147
22.77	999.15	22.71875	18.84375	1.04	2.28118896484375	3.448486328125	0.6561279296875	0.075927734375	0.010009765625	-0.891357421875	1512052922418
22.77	999.15	22.71875	18.84375	1.04	2.9296875	-7.354736328125	-10.93292236328125	0.075927734375	0.010009765625	-0.891357421875	1512052922687
22.77	999.15	22.71875	18.84375	1.2	2.9296875	-7.354736328125	-10.93292236328125	0.075927734375	0.010009765625	-0.891357421875	1512052922957
22.77	999.15	22.6875	18.78125	1.2	2.9296875	-7.354736328125	-10.93292236328125	0.075927734375	0.010009765625	-0.891357421875	1512052923564
22.75	999.19	22.6875	18.78125	1.2	2.9296875	-7.354736328125	-10.93292236328125	0.075927734375	0.010009765625	-0.891357421875	1512052923969
22.75	999.19	22.6875	18.78125	1.2	2.9296875	-7.354736328125	-10.93292236328125	0.103759765625	0	-0.944580078125	1512052924240
22.75	999.19	22.6875	18.78125	1.2	2.9296875	-7.354736328125	-10.93292236328125	0.103759765625	0	-0.944580078125	1512052924510
22.75	999.19	22.6875	18.78125	1.2	10.6048583984375	-5.42449951171875	-9.22393798828125	0.103759765625	0	-0.944580078125	1512052924780
22.75	999.19	22.6875	18.78125	0.89	10.6048583984375	-5.42449951171875	-9.22393798828125	0.103759765625	0	-0.944580078125	1512052925049
22.75	999.19	22.6875	18.6875	0.89	10.6048583984375	-5.42449951171875	-9.22393798828125	0.103759765625	0	-0.944580078125	1512052925657
22.75	999.17	22.6875	18.6875	0.89	10.6048583984375	-5.42449951171875	-9.22393798828125	0.103759765625	0	-0.944580078125	1512052926129
22.75	999.17	22.6875	18.6875	0.89	10.6048583984375	-5.42449951171875	-9.22393798828125	0.16455078125	0.08544921875	-0.9111328125	1512052926400
22.75	999.17	22.6875	18.6875	0.89	10.6048583984375	-5.42449951171875	-9.22393798828125	0.16455078125	0.08544921875	-0.9111328125	1512052926670
22.75	999.17	22.6875	18.6875	0.89	8.056640625	0	4.03594970703125	0.16455078125	0.08544921875	-0.9111328125	1512052926940
22.75	999.17	22.6875	18.6875	1.12	8.056640625	0	4.03594970703125	0.16455078125	0.08544921875	-0.9111328125	1512052927209
22.75	999.17	22.6875	18.34375	1.12	8.056640625	0	4.03594970703125	0.16455078125	0.08544921875	-0.9111328125	1512052927817
22.75	999.24	22.6875	18.34375	1.12	8.056640625	0	4.03594970703125	0.16455078125	0.08544921875	-0.9111328125	1512052928222
22.75	999.24	22.6875	18.34375	1.12	8.056640625	0	4.03594970703125	0.041259765625	0.023193359375	-1.03173828125	1512052928493
